theoretical_quantile_t,sample_quantile,reference_line
-0.28749021573049954,-0.15606175190673902,-0.23406900363477237
-0.2866714117044451,-0.15552039288465808,-0.2334117656269522
-0.2858528293479784,-0.15449420118830068,-0.23275470554898292
-0.2850344679259819,-0.15444491947148464,-0.2320978228108
-0.2842163267044519,-0.154358671246057,-0.23144111682323298
-0.28339840495049234,-0.15327581626019893,-0.23078458699800053
-0.2825807019323126,-0.15257421007047056,-0.2301282327477086
-0.28176321691922057,-0.15233899731649575,-0.2294720534858449
-0.28094594918161964,-0.1489423020034162,-0.22881604862677643
-0.28012889799100327,-0.14840976377641732,-0.22816021758574528
-0.27931206261995134,-0.14755010332240434,-0.2275045597788655
-0.2784954423421241,-0.14660929795015556,-0.2268490746231183
-0.2776790364322609,-0.1460931010348124,-0.22619376153635115
-0.276862844166171,-0.14603156040187487,-0.22553861993727034
-0.27604686482073343,-0.14518295282399005,-0.22488364924544066
-0.2752310976738905,-0.1450756628831219,-0.22422884888128058
-0.2744155420046431,-0.14477644648839882,-0.2235742182660582
-0.2736001970930476,-0.14465709245952216,-0.2229197568218888
-0.2727850622202107,-0.14387554477908185,-0.22226546397173072
-0.2719701366682843,-0.14187016935830932,-0.22161133913938136
-0.27115541972046264,-0.14032328162837593,-0.2209573817494747
-0.2703409106609772,-0.14030423877092674,-0.22030359122747734
-0.2695266087750917,-0.13872265269740577,-0.21964996699968442
-0.2687125133490994,-0.13796378839044138,-0.21899650849321742
-0.2678986236703173,-0.1373728503416097,-0.21834321513601967
-0.26708493902708197,-0.13638748765191164,-0.21769008635685283
-0.2662714587087464,-0.13629541556158029,-0.2170371215852944
-0.2654581820056747,-0.13591015311897295,-0.2163843202517335
-0.264645108209238,-0.13529259056946388,-0.2157316817873675
-0.2638322366118105,-0.1351631158291169,-0.2150792056241991
-0.2630195665067645,-0.13475060151946375,-0.21442689119503203
-0.26220709718846746,-0.13394546179596184,-0.21377473793346874
-0.26139482795227675,-0.13269003670303164,-0.21312274527390643
-0.2605827580945356,-0.13259974112006567,-0.2124709126515335
-0.25977088691256905,-0.13224361746410118,-0.21181923950232645
-0.2589592137046802,-0.1321503660596092,-0.21116772526304695
-0.25814773777014516,-0.13178499856063777,-0.21051636937123755
-0.2573364584092095,-0.13173535605139708,-0.20986517126521906
-0.25652537492308364,-0.13139644849023438,-0.20921413038408673
-0.2557144866139403,-0.13133171270707358,-0.20856324616770822
-0.2549037927849077,-0.13110243416180498,-0.20791251805671815
-0.25409329274006764,-0.13008497546089348,-0.20726194549251653
-0.2532829857844508,-0.1299344993492348,-0.20661152791726511
-0.25247287122403245,-0.1295046742738663,-0.2059612647738838
-0.251662948365728,-0.1293132106397615,-0.20531115550604706
-0.2508532165173904,-0.12925660116853982,-0.204661199558182
-0.2500436749878041,-0.12829138182268693,-0.2040113963754634
-0.2492343230866826,-0.12824011127263887,-0.20336174540381177
-0.24842516012466445,-0.12807055746564389,-0.20271224608989008
-0.24761618541330765,-0.12784225705464544,-0.20206289788109943
-0.24680739826508746,-0.12608371049495676,-0.2014137002255771
-0.2459987979933911,-0.12535249428295478,-0.20076465257219245
-0.24519038391251496,-0.12382626948963826,-0.20011575437054452
-0.24438215533766,-0.1235150423834467,-0.19946700507095855
-0.24357411158492678,-0.12346440201516745,-0.1988184041244818
-0.24276625197131396,-0.12319978888605355,-0.19816995098288237
-0.2419585758147127,-0.12301980648530861,-0.19752164509864487
-0.24115108243390226,-0.12177754404969308,-0.1968734859249667
-0.24034377114854774,-0.12139917051186296,-0.1962254729157563
-0.2395366412791946,-0.12089299095175345,-0.19557760552562875
-0.23872969214726653,-0.12016517834612578,-0.19492988320990415
-0.23792292307505983,-0.11959344283051083,-0.19428230542460295
-0.23711633338574026,-0.11932387246532299,-0.19363487162644352
-0.23630992240333942,-0.11903394792798298,-0.1929875812728392
-0.23550368945275127,-0.1185588129548438,-0.19234043382189556
-0.23469763385972656,-0.11840041558839653,-0.19169342873240588
-0.2338917549508717,-0.11832416574027946,-0.1910465654638503
-0.233086052053642,-0.11827007037957185,-0.1903998434763903
-0.2322805244963406,-0.11660135945793926,-0.18975326223086794
-0.23147517160811218,-0.11587790248571152,-0.18910682118880073
-0.2306699927189423,-0.11552823992167843,-0.18846051981238118
-0.22986498715965012,-0.1149536980112095,-0.18781435756447087
-0.2290601542618867,-0.11452694289003489,-0.1871683339085992
-0.22825549335813144,-0.11404404644145108,-0.18652244830896036
-0.22745100378168734,-0.11216254678645526,-0.1858767002304097
-0.22664668486667813,-0.11148172958071828,-0.18523108913846134
-0.22584253594804332,-0.11019254260185388,-0.1845856144992842
-0.2250385563615366,-0.10962149629162457,-0.18394027577970076
-0.22423474544372013,-0.1094857897333631,-0.18329507244718238
-0.2234311025319615,-0.10921213420999519,-0.18265000396984699
-0.22262762696443092,-0.10890293219644948,-0.1820050698164567
-0.2218243180800964,-0.1086124430491215,-0.1813602694564141
-0.22102117521872003,-0.10795013484229203,-0.18071560235975903
-0.22021819772085569,-0.1069350623289032,-0.18007106799716702
-0.2194153849278442,-0.10691217978949517,-0.1794266658399452
-0.2186127361818108,-0.10555402087671388,-0.1787823953600303
-0.21781025082565947,-0.1055104986958763,-0.1781382560299842
-0.21700792820307158,-0.10546698869785837,-0.17749424732299277
-0.21620576765850177,-0.10505527793087321,-0.17685036871286253
-0.2154037685371729,-0.10503441637120273,-0.17620661967401663
-0.2146019301850741,-0.10417325398719872,-0.1755629996814933
-0.2138002519489573,-0.10379828407765103,-0.17491950821094313
-0.2129987331763324,-0.10333357649554614,-0.17427614473862502
-0.2121973732154644,-0.1032533094053687,-0.17363290874140397
-0.21139617141536993,-0.10187655440783441,-0.1729897996967484
-0.21059512712581416,-0.10147855328908513,-0.17234681708272748
-0.20979423969730623,-0.1014023664044214,-0.17170396037800756
-0.208993508481096,-0.10093766239394521,-0.1710612290618496
-0.20819293282917134,-0.10083164103960376,-0.17041862261410687
-0.20739251209425477,-0.10078854766279276,-0.1697761405152224
-0.20659224562979805,-0.09990045418582343,-0.16913378224622455
-0.20579213278998126,-0.09885021409693226,-0.16849154728872623
-0.20499217292970637,-0.09827235404065074,-0.1678494351249199
-0.20419236540459768,-0.09689448059457281,-0.16720744523757772
-0.2033927095709945,-0.09630598090818794,-0.16656557711004585
-0.2025932047859507,-0.09583318953173718,-0.165923830226244
-0.20179385040722897,-0.09529150733291131,-0.16528220407066074
-0.20099464579329876,-0.0952172607311552,-0.1646406981283521
-0.20019559030333264,-0.09508448275895579,-0.16399931188493838
-0.19939668329720284,-0.09494296940556397,-0.16335804482660152
-0.19859792413547783,-0.09412839853605029,-0.1627168964400823
-0.19779931217941882,-0.09285001000338601,-0.16207586621267758
-0.1970008467909766,-0.09266927711662719,-0.1614349536322377
-0.19620252733278742,-0.09232623969523972,-0.16079415818716325
-0.19540435316817173,-0.09217231371889092,-0.16015347936640392
-0.194606323661128,-0.09134808630511372,-0.15951291665945377
-0.19380843817633114,-0.08872377873179053,-0.15887246955634973
-0.19301069607912857,-0.08786518035491298,-0.15823213754766852
-0.19221309673553796,-0.08747793186121323,-0.15759192012452497
-0.19141563951224208,-0.0874598767800552,-0.15695181677856762
-0.19061832377658675,-0.0868315375420433,-0.15631182700197738
-0.18982114889657736,-0.08649317090230843,-0.1556719502874645
-0.18902411424087523,-0.08608409058145801,-0.15503218612826572
-0.18822721917879498,-0.08539374942141682,-0.15439253401814224
-0.18743046308030006,-0.08530128358868304,-0.15375299345137597
-0.18663384531600127,-0.08475485950174787,-0.1531135639227685
-0.1858373652571511,-0.08395614456030819,-0.1524742449276365
-0.1850410222756431,-0.08254340825167544,-0.15183503596181117
-0.18424481574400683,-0.08247202318621626,-0.15119593652163424
-0.18344874503540462,-0.0803685827646993,-0.1505569461039553
-0.1826528095236301,-0.08003900979861463,-0.14991806420613082
-0.1818570085831024,-0.07984922771057758,-0.14927929032601917
-0.18106134158886517,-0.07977729271954491,-0.14864062396198013
-0.1802658079165825,-0.07892685604447369,-0.14800206461287144
-0.17947040694253452,-0.07870926748333981,-0.1473636117780453
-0.17867513804361695,-0.07832865709872823,-0.1467252649573481
-0.177880000597335,-0.07790508615437887,-0.14608702365111545
-0.17708499398180255,-0.07753044604822175,-0.14544888736017145
-0.176290117575737,-0.07581019663574069,-0.1448108555858247
-0.17549537075845761,-0.07571280634867394,-0.14417292782986693
-0.17470075290988196,-0.07488013304302756,-0.14353510359457003
-0.17390626341052184,-0.07429695391673789,-0.14289738238268293
-0.17311190164148127,-0.07398993220730707,-0.1422597636974299
-0.1723176669844529,-0.07365260497892602,-0.1416222470425077
-0.17152355882171558,-0.07290162131158202,-0.14098483192208364
-0.17072957653612936,-0.07279406649162617,-0.1403475178407915
-0.16993571951113415,-0.0722931647891845,-0.13971030430373058
-0.16914198713074668,-0.07212382693619968,-0.13907319081646308
-0.16834837877955577,-0.07208974243385192,-0.1384361768850105
-0.16755489384272088,-0.071663170326311,-0.1377992620158523
-0.16676153170596758,-0.07108763045437196,-0.13716244571592243
-0.16596829175558603,-0.07026109904275128,-0.13652572749260794
-0.16517517337842685,-0.06864559263350475,-0.13588910685374583
-0.16438217596189844,-0.06782627048406546,-0.13525258330762074
-0.16358929889396354,-0.0674316181659223,-0.13461615636296234
-0.1627965415631365,-0.06740366532864843,-0.13397982552894305
-0.16200390335848042,-0.06589636752754476,-0.1333435903151757
-0.16121138366960283,-0.06516865413324212,-0.1327074502317102
-0.16041898188665502,-0.06496415113824718,-0.1320714047890329
-0.15962669740032664,-0.0648198600661891,-0.13143545349806227
-0.15883452960184402,-0.06405601833214988,-0.13079959587014756
-0.15804247788296702,-0.06284306422761103,-0.13016383141706628
-0.1572505416359851,-0.06277991505796096,-0.12952815965102105
-0.156458720253716,-0.06271484930984955,-0.12889258008463853
-0.15566701312950024,-0.062495998418313936,-0.128257092230965
-0.1548754196572015,-0.06245296057500218,-0.12762169560346664
-0.15408393923119956,-0.0603792617801727,-0.12698638971602397
-0.15329257124639153,-0.0600792368532385,-0.12635117408293267
-0.152501315098186,-0.05975525976470416,-0.12571604821889903
-0.1517101701825004,-0.05761017667626778,-0.12508101163903776
-0.15091913589575895,-0.05730891038576587,-0.12444606385887037
-0.15012821163488993,-0.05563113610117962,-0.12381120439432297
-0.1493373967973209,-0.05528883385745609,-0.1231764327617224
-0.14854669078097782,-0.055085570597920255,-0.12254174847779561
-0.14775609298428033,-0.05343640912549098,-0.12190715105966579
-0.14696560280614115,-0.05223810607407267,-0.12127264002485189
-0.14617521964596022,-0.051845981419893446,-0.12063821489126397
-0.14538494290362403,-0.051142752221092366,-0.12000387517720264
-0.14459477197950119,-0.05080279992860577,-0.11936962040135549
-0.14380470627444122,-0.04959342924054943,-0.11873545008279612
-0.14301474518977006,-0.04870716888850517,-0.11810136374098056
-0.14222488812728776,-0.04722161865820688,-0.11746736089574536
-0.14143513448926606,-0.04396005278772088,-0.11683344106730574
-0.140645483678444,-0.04223277240640835,-0.11619960377625199
-0.13985593509802713,-0.04166940676449893,-0.11556584854354882
-0.13906648815168285,-0.04144220645865793,-0.11493217489053173
-0.13827714224353865,-0.04074225411519961,-0.11429858233890548
-0.13748789677817833,-0.0404803191773094,-0.11366507041074109
-0.13669875116064065,-0.040401548850143666,-0.11303163862847482
-0.13590970479641382,-0.040391984181998075,-0.11239828651490362
-0.13512075709143542,-0.039209000277396586,-0.11176501359318523
-0.13433190745208842,-0.03847054619240462,-0.11113181938683481
-0.13354315528519745,-0.03757708458725609,-0.11049870341972208
-0.13275449999802735,-0.03673882739355381,-0.10986566521607011
-0.13196594099827988,-0.03566102440918449,-0.10923270430045265
-0.13117747769409094,-0.035512071447096186,-0.10859982019779195
-0.13038910949402716,-0.035487932854996955,-0.10796701243335598
-0.12960083580708323,-0.034961032091725595,-0.10733428053275633
-0.1288126560426803,-0.034769740706069766,-0.10670162402194687
-0.1280245696106613,-0.03472399161086483,-0.10606904242722005
-0.12723657592128979,-0.03433067400202747,-0.10543653527520593
-0.12644867438524618,-0.03422770025327994,-0.1048041020928692
-0.12566086441362495,-0.03294002789323838,-0.10417174240750687
-0.12487314541793255,-0.032203665233424494,-0.10353945574674668
-0.1240855168100835,-0.031089697312134356,-0.10290724163854388
-0.12329797800239888,-0.029514427708656234,-0.10227509961118007
-0.12251052840760275,-0.02930704741568714,-0.10164302919326033
-0.12172316743881918,-0.029107289814102634,-0.10101102991371082
-0.12093589450957064,-0.02906385070274814,-0.10037910130177742
-0.12014870903377355,-0.028995869782474797,-0.09974724288702234
-0.11936161042573708,-0.028669244688715425,-0.09911545419932297
-0.11857459810015956,-0.028590917301246733,-0.09848373476886906
-0.11778767147212556,-0.027532352532379675,-0.09785208412616044
-0.11700082995710359,-0.02716677207575069,-0.09722050180200507
-0.1162140729709437,-0.026769416913867,-0.09658898732751721
-0.11542739992987426,-0.02671652521674399,-0.09595754023411476
-0.11464081025049842,-0.026511214209770748,-0.09532616005351646
-0.1138543033497932,-0.026199966861891574,-0.09469484631774114
-0.11306787864510529,-0.025125984936654813,-0.09406359855910436
-0.11228153555414828,-0.024816484553781923,-0.0934324163102162
-0.11149527349500177,-0.02408797946026264,-0.0928012991039805
-0.11070909188610605,-0.023983760311781923,-0.09217024647359062
-0.10992299014626183,-0.023022132857019265,-0.09153925795252928
-0.10913696769462543,-0.0217153091544985,-0.09090833307456456
-0.10835102395070755,-0.021621317252279358,-0.09027747137374903
-0.10756515833437,-0.021057246072941103,-0.0896466723844171
-0.10677937026582303,-0.02058383494696404,-0.08901593564118288
-0.10599365916562266,-0.020502199714830777,-0.08838526067893795
-0.10520802445466827,-0.020406227436528063,-0.08775464703284959
-0.10442246555419944,-0.019392901882240212,-0.08712409423835808
-0.10363698188579311,-0.01931979097336589,-0.08649360183117454
-0.10285157287136222,-0.01893931507295074,-0.08586316934727976
-0.10206623793315114,-0.018824392808389837,-0.08523279632292058
-0.1012809764937346,-0.016964667033516,-0.084602482294609
-0.10049578797601441,-0.016934901303884045,-0.08397222679911957
-0.09971067180321644,-0.01518017107080915,-0.08334202937348696
-0.09892562739888819,-0.014317639661317372,-0.08271188955500401
-0.0981406541868971,-0.013793590813051329,-0.08208180688122035
-0.09735575159142608,-0.013408265310091337,-0.08145178088993883
-0.09657091903697239,-0.0119468445783571,-0.08082181111921466
-0.09578615594834404,-0.011933639547846528,-0.08019189710735244
-0.0950014617506582,-0.011631784978204681,-0.07956203839290496
-0.09421683586933725,-0.011596860346977335,-0.07893223451466998
-0.09343227773010744,-0.010165456750766,-0.07830248501168914
-0.09264778675899528,-0.00945347980756543,-0.07767278942324515
-0.09186336238232533,-0.009395259673908845,-0.07704314728885994
-0.09107900402671748,-0.009048169064370037,-0.07641355814829248
-0.09029471111908433,-0.008219788366201169,-0.0757840215415367
-0.08951048308662908,-0.007632545890411754,-0.07515453700881979
-0.0887263193568415,-0.006922510215904768,-0.07452510409059895
-0.08794221935749763,-0.0054592434620590906,-0.07389572232756121
-0.08715818251665462,-0.005012490819207199,-0.07326639126061918
-0.08637420826264988,-0.004189374730946562,-0.07263711043091048
-0.08559029602409818,-0.004118401679427567,-0.07200787937979532
-0.08480644522988813,-0.003350745539736105,-0.07137869764885375
-0.0840226553091806,-0.0033301711952715978,-0.07074956477988434
-0.08323892569140608,-0.001868957834963905,-0.07012048031490209
-0.08245525580626163,-0.0015954889793465207,-0.06949144379613595
-0.08167164508370783,-0.0015415147746139606,-0.06886245476602641
-0.08088809295396805,-0.0014073483368150436,-0.06823351276722489
-0.08010459884752381,-0.0004768931058189636,-0.06760461734259002
-0.07932116219511316,0.00016827889322591834,-0.06697576803518636
-0.07853778242772798,0.0005042560659951682,-0.06634696438828218
